label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,0.15074965974187926,-0.5137605217908539,0.44728638112671426,-0.8349784919949765,0.7494941507037891,-0.7928920747725672,0.8691153456572437,-0.4632305712873454,0.9112231862922769,-0.6395235875220265,1.302449421505091,-0.765996334577126,1.5356489315753714,-0.8158998349459815,1.7476786625276814,-0.8471492065803632,0.9517905111873773,-0.30674879431494256,1.397631427577294,-0.37148492984921555,1.671266520867345,-0.430820887925572,1.9153698092247455,-0.47085952239649786,0.8922252979713347,0.025669434507323237,1.1299515505044002,-0.03318191120071672,0.8085651479527529,-0.11340618907746941,0.5852041554453362,-0.15601711053997747,0.7537938542419871,0.3368115058868663,0.9652456455457001,0.2533779023006277,0.7593979234890124,0.13920933522909948,0.563964196182564,0.08642574021602178
0,0.0,0.0,0.15359161555988357,-0.5159553692457678,0.44950833077811764,-0.8377301626974166,0.7492442923218675,-0.7900008831738105,0.8620552278891895,-0.4609106895654077,0.9105995647273377,-0.6397971444832089,1.3028937031194767,-0.7699626916455433,1.5363363496805558,-0.8194954282740259,1.7480342008542775,-0.8501777915142337,0.9519566457031572,-0.30623282760277976,1.4008336919920712,-0.37167259231424987,1.6735088566630623,-0.4298339597756896,1.9178785360821098,-0.46939180545478226,0.8914993596332648,0.029007547113068237,1.1264221224632867,-0.02962293773629655,0.8055815903209942,-0.11081824212067787,0.5840578531914001,-0.15370908116310672,0.7503101747088312,0.34342000383500493,0.9585545868161232,0.26034773321561167,0.7541085603352545,0.14230299725097872,0.5615707645946687,0.08611644263696092
0,0.0,0.0,0.145893767826258,-0.5165566934281595,0.44502511289456653,-0.8407784399261592,0.7495776890167692,-0.7924522492312819,0.8699564520419847,-0.4626515901014357,0.9093165419767447,-0.639116059215559,1.299746262128881,-0.7712020615292136,1.5329167833517559,-0.8229821708007113,1.7445758795247637,-0.8565868831402111,0.9514452040685927,-0.3078181665445917,1.3979996799794117,-0.3749957088982688,1.6702337113666035,-0.4346628628650877,1.9163227530903695,-0.47507803533319964,0.8922216840083952,0.02422512994942302,1.1329493049319732,-0.03769998466970391,0.8111318317730334,-0.11942723626171002,0.5863312859716847,-0.16011204917111665,0.7524124973225894,0.3380223446661509,0.9611374309666785,0.2502436300080587,0.7567519536637917,0.13585132964924046,0.5635517352533639,0.08573083134318144
0,0.0,0.0,0.15225472965412687,-0.5129277068667484,0.45395048411487265,-0.8361796959856751,0.7570812923667556,-0.7815301462250341,0.8677869969313757,-0.4470342224543638,0.9108616170441445,-0.637879554807339,1.3034330619516767,-0.7633484278166208,1.5370576422011446,-0.8138184854549962,1.7483769198938688,-0.8453211444848805,0.9525603072851143,-0.3043498989401649,1.3984320891663782,-0.3684931669118849,1.6711299113056113,-0.42824122703889994,1.9147303541962437,-0.4685063477712266,0.8929067464768744,0.030655133725895983,1.128926958671416,-0.026027140910072244,0.8101208903824008,-0.1095266895036721,0.5859712274324231,-0.15391168367809457,0.7524936225586815,0.3455251322216371,0.9599700928748283,0.26300199412857483,0.7575993069571092,0.14438951671921668,0.563830432852081,0.08725082521638963
0,0.0,0.0,0.1492274403853653,-0.5114281789961562,0.451015363841508,-0.8338068173717494,0.7545695782107625,-0.78619135879245,0.8684771126047283,-0.45546213054619183,0.9136227200410905,-0.6337375429413905,1.303322169357313,-0.7634902095281417,1.5352398614181826,-0.8131956558489811,1.7459098374626325,-0.8445437475597526,0.9527693433329476,-0.303694877146296,1.3967853175350904,-0.3715502559086064,1.6659660819364008,-0.42977651623134655,1.908620950529892,-0.4700452392594972,0.8908543186959902,0.028115803974238466,1.1356925396413518,-0.031619809824741114,0.8159855086510722,-0.1149798725173655,0.5908252958144109,-0.1613838082639335,0.7484523486494801,0.340973469197689,0.9635456886598767,0.2562171252086185,0.7605816186200368,0.13802639693651092,0.5642920096680428,0.08140457911266868
0,0.0,0.0,0.1477707848435504,-0.5134600550895227,0.4488932410148747,-0.8379678734488827,0.748316051242734,-0.7880274857410062,0.8646953053704769,-0.46179264359755934,0.9103948409013197,-0.6392706053406464,1.2967955709012682,-0.7713975440645893,1.5271162181053521,-0.8245815892681136,1.7367727618203195,-0.8612856543006088,0.9506920625300127,-0.3101364252106328,1.3960424629801027,-0.3770944840134615,1.6660881102791634,-0.4375800266577632,1.9025635920316768,-0.48189340485262094,0.8900059957016976,0.020326690101994394,1.1348228395441902,-0.04255848327572354,0.8180400118900001,-0.12319214343994604,0.591301915451963,-0.1688961186206195,0.7504345041535483,0.3331942399000584,0.9680644123169839,0.24639365947397882,0.7659868441572039,0.13173427636115134,0.5672819299853704,0.07726322600119098
0,0.0,0.0,0.12961610772695262,-0.5106637764898165,0.40724051090469937,-0.8530190652367022,0.7007670066854995,-0.8025902012474566,0.850430352487368,-0.4882474964331527,0.8956739015676614,-0.6706099824201834,1.282190164377476,-0.7947639062460408,1.5062361030542872,-0.8544352143826238,1.7137266073389272,-0.9026409904803696,0.9419011614927018,-0.33589016356347695,1.3942237351109503,-0.39485808146445517,1.658332099208316,-0.4645878946245943,1.9000863123550016,-0.5260394975005052,0.8834132648986716,0.005522340654508402,1.133961951615024,-0.0820348277619747,0.8104966230720663,-0.15535604840969025,0.5798309760791004,-0.18779163298256316,0.7407850541732081,0.3228866896074639,0.9458369910479754,0.22210908845216637,0.7426129319183095,0.1020071164391956,0.5532212279125863,0.04674870063597773
0,0.0,0.0,0.14005916233060958,-0.5263280513365065,0.42139136849652814,-0.8546485379071463,0.7226007022924779,-0.8135607602823655,0.8342139760875321,-0.4869108775258701,0.8891439342694003,-0.6731679140115395,1.276596855234799,-0.8084016425477782,1.504075142921336,-0.8648893587021904,1.7086780011004805,-0.9047287943717187,0.9384211651643904,-0.3454934395491584,1.3820011809495387,-0.4191931800379981,1.6478460840632965,-0.492765028573024,1.8876917906307795,-0.5499310331731849,0.8841013025648522,-0.016441032423106017,1.1211020805278586,-0.09694695457544032,0.7988179971055381,-0.1658574204750671,0.5750915303031782,-0.19698273038075154,0.7535568647753762,0.29775212549608,0.9660778608464305,0.2001494516432111,0.764254893238324,0.09272215187345867,0.5721005088026944,0.04881007337868739
0,0.0,0.0,0.15586207690345055,-0.520947661096889,0.4443828122840225,-0.8399806553810307,0.7421624517832843,-0.7876797730993446,0.8386735475054217,-0.4549020461399958,0.8993613601710717,-0.6641396843259362,1.292572787305062,-0.7925507903886366,1.5241586810760663,-0.8432999541130527,1.7324856073814798,-0.8750364846056132,0.9429293487540941,-0.33299285766841913,1.38835394916041,-0.39447443686878203,1.6551550101896684,-0.45486355163033204,1.8982546605283397,-0.4983835438943432,0.8845063776190426,-0.0018014455978105136,1.1200019004822928,-0.06277187618251118,0.7977967636929449,-0.13978647730448743,0.5773148305069843,-0.18070273017117633,0.7501152225709136,0.31207474620820613,0.96129390986123,0.22983098267538227,0.7579115789585166,0.11948622708799195,0.5679645628368771,0.06721653023185621
0,0.0,0.0,0.140255376275017,-0.5142954515272306,0.42794866049452074,-0.8482017513431811,0.7283043060377357,-0.8055017960819325,0.86075274407578,-0.4819948478182911,0.9000458103920241,-0.6555630445525794,1.2868049212065371,-0.7867869230599044,1.5220351844963713,-0.8386440988539229,1.7377833689142927,-0.8733339300708582,0.9472267427881159,-0.32056434260069616,1.3937667809114092,-0.38792724359240216,1.6667074390949026,-0.4452291060630223,1.9146015486229961,-0.4856813956698665,0.8936158829127155,0.014274236065743384,1.1176919630882571,-0.05386032551949187,0.7908132688572513,-0.12165286178713332,0.5734999845055649,-0.15272370876443483,0.7573017173342841,0.32939191210377367,0.9607171914581867,0.23690524690016335,0.7480368404967722,0.13590754647799255,0.5559849224384534,0.09634001845609612
0,0.0,0.0,0.12969145751958486,-0.513905563688148,0.41812854387861914,-0.8555646758643071,0.7164198885710896,-0.8231748086988007,0.8570078698199857,-0.5038004769054785,0.9018046895960431,-0.6583447912451065,1.2928070422527138,-0.7928032297969086,1.5308320761042358,-0.8455451833595659,1.7473677361092637,-0.8800868162423837,0.94609067279745,-0.3239018969466966,1.3907189570233247,-0.3952681729891338,1.6666828482436722,-0.4502489751431686,1.918172730361068,-0.4875472399739914,0.8921454373566697,0.010027431684143285,1.1171864394948545,-0.06298002160031108,0.7937837184530616,-0.13156808105074402,0.5758470413829286,-0.16062671815902227,0.7564345932541945,0.3249511091245485,0.9576213384814998,0.22766415663249265,0.74583107486469,0.12554894256720986,0.5536927612615129,0.08672635529119378
0,0.0,0.0,0.13079255119297842,-0.4951896025049243,0.42865332280979096,-0.8376353465609893,0.7041992720302142,-0.7938564401051467,0.8126426374779367,-0.48524656751042033,0.9073153817724179,-0.6545795780770447,1.27759052936046,-0.7956752430701489,1.5023538307210766,-0.8641923243749405,1.7075683138165603,-0.9174373516335192,0.9475474997202602,-0.31961498052169524,1.3925457494183726,-0.3902503168316108,1.6699296468981664,-0.467459607232168,1.9145152005998962,-0.5265851852917619,0.8810706195281675,0.019863979264736636,1.107420771248938,-0.07787152122371183,0.8009119719849023,-0.15380764954876747,0.580670641882617,-0.17902813854430613,0.7345195274500241,0.3363175316907195,0.9288732286837781,0.2157002135495854,0.7416820766162494,0.10744511016315254,0.5682512366973024,0.06944906441654776
0,0.0,0.0,0.13307608725247874,-0.4938628632424803,0.42799938881819394,-0.83717887800961,0.7039381435721607,-0.7917021148796672,0.8224528822114832,-0.4903747642032357,0.8960230555334591,-0.6649322569397753,1.2656521117410209,-0.8070818568534127,1.492626972838653,-0.8737460492787251,1.7003487669361066,-0.9264629302395363,0.9389976657082751,-0.3439235144540285,1.3778959717868826,-0.42529748008718393,1.6448127871891005,-0.5029082890309087,1.878311550862979,-0.5611921818694313,0.8792665725395037,-0.011008359212776235,1.112137013500149,-0.11168018556555068,0.8172904665780156,-0.1803743809302652,0.60023245070809,-0.20084704774029202,0.7418658332712018,0.3031350799161234,0.9330497861512126,0.18037292816098605,0.7496802792237618,0.0821354588636444,0.5803827797906063,0.04944306539024156
